DName,DType,DN_DT,Jahr,Gemeindegebiet,Bevölkerung insgesamt,Bevölkerungsdichte,Landeswert(BD)
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2003,106172,531649,501,299
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2004,106172,532788,502,300
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2005,106172,533993,503,300
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2006,106171,534220,503,300
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2007,106172,534989,504,301
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2008,106172,535284,504,301
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2009,106172,536281,505,301
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2010,106171,537625,506,301
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2011,106171,525204,495,295
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2012,106171,527287,497,296
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2013,106171,531013,500,298
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2014,106171,534729,504,300
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2015,106171,541859,510,305
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2016,106155,544400,513,307
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2017,106155,546745,515,309
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2018,106155,547625,516,310
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2019,106155,548355,517,311
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2020,106155,548233,516,311
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2021,106155,549030,517,312
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2022,106155,556316,524,313
Rhein-Neckar-Kreis,Landkreis,Rhein-Neckar-Kreis (Landkreis),2023,106155,557819,525,315
Rottweil,Landkreis,Rottweil (Landkreis),1961,77089,116611,151,219
Rottweil,Landkreis,Rottweil (Landkreis),1962,77089,118335,154,224
Rottweil,Landkreis,Rottweil (Landkreis),1963,77090,119659,155,227
Rottweil,Landkreis,Rottweil (Landkreis),1964,77092,122051,158,231
Rottweil,Landkreis,Rottweil (Landkreis),1965,77093,124157,161,236
Rottweil,Landkreis,Rottweil (Landkreis),1966,77093,125230,162,239
Rottweil,Landkreis,Rottweil (Landkreis),1967,77093,125342,163,240
Rottweil,Landkreis,Rottweil (Landkreis),1968,77093,126589,164,244
Rottweil,Landkreis,Rottweil (Landkreis),1969,77093,128480,167,249
Rottweil,Landkreis,Rottweil (Landkreis),1970,77093,129697,168,250
Rottweil,Landkreis,Rottweil (Landkreis),1971,77094,130395,169,253
Rottweil,Landkreis,Rottweil (Landkreis),1972,77092,130743,170,256
Rottweil,Landkreis,Rottweil (Landkreis),1973,77092,131555,171,258
Rottweil,Landkreis,Rottweil (Landkreis),1974,77092,130611,169,258
Rottweil,Landkreis,Rottweil (Landkreis),1975,77095,129074,167,256
Rottweil,Landkreis,Rottweil (Landkreis),1976,77094,128100,166,255
Rottweil,Landkreis,Rottweil (Landkreis),1977,77094,127386,165,255
Rottweil,Landkreis,Rottweil (Landkreis),1978,76945,126973,165,256
Rottweil,Landkreis,Rottweil (Landkreis),1979,76945,127389,166,257
Rottweil,Landkreis,Rottweil (Landkreis),1980,76946,127567,166,259
Rottweil,Landkreis,Rottweil (Landkreis),1981,76946,127161,165,260
Rottweil,Landkreis,Rottweil (Landkreis),1982,76946,126781,165,259
Rottweil,Landkreis,Rottweil (Landkreis),1983,76946,126460,164,259
Rottweil,Landkreis,Rottweil (Landkreis),1984,76946,125969,164,259
Rottweil,Landkreis,Rottweil (Landkreis),1985,76946,125797,163,259
Rottweil,Landkreis,Rottweil (Landkreis),1986,76947,126036,164,261
Rottweil,Landkreis,Rottweil (Landkreis),1987,76949,126682,165,261
Rottweil,Landkreis,Rottweil (Landkreis),1988,76949,127529,166,264
Rottweil,Landkreis,Rottweil (Landkreis),1989,76948,129572,168,269
Rottweil,Landkreis,Rottweil (Landkreis),1990,76947,133059,173,275
Rottweil,Landkreis,Rottweil (Landkreis),1991,76949,135375,176,280
Rottweil,Landkreis,Rottweil (Landkreis),1992,76945,136882,178,284
Rottweil,Landkreis,Rottweil (Landkreis),1993,76945,137585,179,286
Rottweil,Landkreis,Rottweil (Landkreis),1994,76947,137999,179,287
Rottweil,Landkreis,Rottweil (Landkreis),1995,76961,138944,181,289
Rottweil,Landkreis,Rottweil (Landkreis),1996,76944,139688,182,290
Rottweil,Landkreis,Rottweil (Landkreis),1997,76943,139945,182,291
Rottweil,Landkreis,Rottweil (Landkreis),1998,76944,140058,182,292
Rottweil,Landkreis,Rottweil (Landkreis),1999,76944,140628,183,293
Rottweil,Landkreis,Rottweil (Landkreis),2000,76943,140873,183,294
Rottweil,Landkreis,Rottweil (Landkreis),2001,76944,141761,184,297
Rottweil,Landkreis,Rottweil (Landkreis),2002,76943,142302,185,298
Rottweil,Landkreis,Rottweil (Landkreis),2003,76942,142322,185,299
Rottweil,Landkreis,Rottweil (Landkreis),2004,76942,142357,185,300
Rottweil,Landkreis,Rottweil (Landkreis),2005,76943,142148,185,300
Rottweil,Landkreis,Rottweil (Landkreis),2006,76943,141765,184,300
Rottweil,Landkreis,Rottweil (Landkreis),2007,76943,141551,184,301
Rottweil,Landkreis,Rottweil (Landkreis),2008,76943,141073,183,301
Rottweil,Landkreis,Rottweil (Landkreis),2009,76943,140307,182,301
Rottweil,Landkreis,Rottweil (Landkreis),2010,76943,139316,181,301
Rottweil,Landkreis,Rottweil (Landkreis),2011,76943,136049,177,295
Rottweil,Landkreis,Rottweil (Landkreis),2012,76943,135553,176,296
Rottweil,Landkreis,Rottweil (Landkreis),2013,76943,135319,176,298
Rottweil,Landkreis,Rottweil (Landkreis),2014,76943,135912,177,300
Rottweil,Landkreis,Rottweil (Landkreis),2015,76943,137500,179,305
Rottweil,Landkreis,Rottweil (Landkreis),2016,76942,138327,180,307
Rottweil,Landkreis,Rottweil (Landkreis),2017,76942,138858,180,309
Rottweil,Landkreis,Rottweil (Landkreis),2018,76942,139455,181,310
Rottweil,Landkreis,Rottweil (Landkreis),2019,76942,139878,182,311
Rottweil,Landkreis,Rottweil (Landkreis),2020,76942,140166,182,311
Rottweil,Landkreis,Rottweil (Landkreis),2021,76942,140446,183,312
Rottweil,Landkreis,Rottweil (Landkreis),2022,76942,139968,182,313
Rottweil,Landkreis,Rottweil (Landkreis),2023,76942,140344,182,315
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1961,102399,169216,165,219
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1962,102399,172911,169,224
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1963,102398,174624,171,227
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1964,102397,178508,174,231
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1965,102396,182095,178,236
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1966,102395,184927,181,239
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1967,102395,185613,181,240
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1968,102396,188681,184,244
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1969,102396,194045,190,249
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1970,102398,193977,189,250
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1971,102397,195578,191,253
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1972,102396,199542,195,256
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1973,102396,202138,197,258
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1974,102396,201781,197,258
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1975,102402,199550,195,256
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1976,102402,197927,193,255
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1977,102507,197364,193,255
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1978,102507,197437,193,256
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1979,102507,198424,194,257
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1980,102525,199570,195,259
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1981,102525,198819,194,260
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1982,102524,197237,192,259
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1983,102525,195494,191,259
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1984,102527,194818,190,259
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1985,102527,194211,189,259
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1986,102530,194120,189,261
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1987,102528,192832,188,261
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1988,102528,193825,189,264
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1989,102527,198349,193,269
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1990,102527,202025,197,275
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1991,102528,206176,201,280
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1992,102527,208109,203,284
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1993,102527,208635,203,286
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1994,102525,208646,204,287
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1995,102514,208828,204,289
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1996,102513,209031,204,290
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1997,102524,209106,204,291
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1998,102525,209171,204,292
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),1999,102523,209605,204,293
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2000,102524,210347,205,294
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2001,102524,211321,206,297
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2002,102523,211922,207,298
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2003,102524,211807,207,299
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2004,102524,211712,206,300
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2005,102524,211320,206,300
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2006,102524,210617,205,300
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2007,102524,209709,205,301
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2008,102524,208691,204,301
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2009,102525,207259,202,301
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2010,102527,206535,201,301
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2011,102526,203978,199,295
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2012,102526,204585,200,296
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2013,102526,205090,200,298
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2014,102526,206116,201,300
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2015,102526,209648,204,305
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2016,102533,210084,205,307
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2017,102533,211207,206,309
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2018,102534,212381,207,310
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2019,102534,212506,207,311
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2020,102534,212872,208,311
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2021,102534,213385,208,312
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2022,102534,212293,207,313
Schwarzwald-Baar-Kreis,Landkreis,Schwarzwald-Baar-Kreis (Landkreis),2023,102534,213922,209,315
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1961,149033,137621,92,219
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1962,149034,138939,93,224
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1963,149033,140375,94,227
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1964,149034,142503,96,231
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1965,149035,143909,97,236
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1966,149035,145276,97,239
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1967,149036,145847,98,240
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1968,149038,146919,99,244
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1969,149038,148576,100,249
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1970,149037,149010,100,250
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1971,149039,150282,101,253
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1972,148602,151626,102,256
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1973,148401,152473,103,258
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1974,148401,151990,102,258
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1975,148388,151046,102,256
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1976,148388,150614,102,255
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1977,148387,150748,102,255
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1978,148385,150644,102,256
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1979,148388,150013,101,257
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1980,148389,150601,101,259
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1981,148388,151007,102,260
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1982,148387,150698,102,259
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1983,148391,150551,101,259
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1984,148391,150893,102,259
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1985,148389,151104,102,259
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1986,148398,151385,102,261
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1987,148392,154421,104,261
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1988,148392,155777,105,264
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1989,148403,159427,107,269
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1990,148397,164132,111,275
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1991,148402,167742,113,280
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1992,148395,171862,116,284
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1993,148395,175278,118,286
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1994,148399,178001,120,287
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1995,148401,180648,122,289
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1996,148408,182460,123,290
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1997,148395,183311,124,291
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1998,148399,183960,124,292
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),1999,148400,184819,125,293
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2000,148403,185728,125,294
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2001,148403,186967,126,297
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2002,148404,188229,127,298
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2003,148405,188563,127,299
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2004,148406,189041,127,300
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2005,148404,189580,128,300
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2006,148401,189346,128,300
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2007,148400,189288,128,301
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2008,148400,189158,127,301
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2009,148401,188694,127,301
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2010,148401,188420,127,301
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2011,148401,186427,126,295
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2012,148400,186928,126,296
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2013,148400,187682,126,298
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2014,148400,188974,127,300
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2015,148400,191614,129,305
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2016,148407,192958,130,307
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2017,148407,194203,131,309
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2018,148407,195861,132,310
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2019,148407,196761,133,311
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2020,148407,197860,133,311
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2021,148407,199398,134,312
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2022,148408,198650,134,313
Schwäbisch Hall,Landkreis,Schwäbisch Hall (Landkreis),2023,148408,200597,135,315
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1961,120993,97508,81,219
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1962,120991,99580,82,224
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1963,120991,101334,84,227
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1964,120990,103341,85,231
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1965,120990,105499,87,236
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1966,120993,106883,88,239
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1967,120993,107548,89,240
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1968,120994,108398,90,244
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1969,121046,110340,91,249
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1970,121046,110360,91,250
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1971,121046,111416,92,253
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1972,121044,112779,93,256
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1973,120471,113209,94,258
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1974,120471,113313,94,258
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1975,120534,112565,93,256
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1976,120535,112075,93,255
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1977,120434,112145,93,255
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1978,120433,112416,93,256
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1979,120434,113014,94,257
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1980,120434,113984,95,259
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1981,120438,114384,95,260
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1982,120438,114093,95,259
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1983,120435,114010,95,259
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1984,120439,113988,95,259
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1985,120437,114132,95,259
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1986,120438,114622,95,261
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1987,120437,113876,95,261
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1988,120437,114637,95,264
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1989,120435,117757,98,269
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1990,120435,121008,100,275
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1991,120436,122902,102,280
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1992,120433,125062,104,284
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1993,120433,127353,106,286
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1994,120432,129112,107,287
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1995,120434,130652,108,289
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1996,120429,131223,109,290
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1997,120437,131789,109,291
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1998,120438,132280,110,292
Sigmaringen,Landkreis,Sigmaringen (Landkreis),1999,120437,132899,110,293
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2000,120435,133500,111,294
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2001,120436,133671,111,297
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2002,120435,133852,111,298
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2003,120436,133889,111,299
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2004,120436,133732,111,300
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2005,120436,133385,111,300
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2006,120436,133078,110,300
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2007,120436,132419,110,301
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2008,120436,131695,109,301
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2009,120435,131059,109,301
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2010,120436,130215,108,301
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2011,120434,127409,106,295
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2012,120434,127272,106,296
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2013,120434,127101,106,298
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2014,120434,127716,106,300
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2015,120434,130772,109,305
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2016,120423,130275,108,307
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2017,120423,130192,108,309
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2018,120423,130873,109,310
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2019,120423,130849,109,311
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2020,120423,130946,109,311
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2021,120423,131725,109,312
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2022,120423,132507,110,313
Sigmaringen,Landkreis,Sigmaringen (Landkreis),2023,120424,132758,110,315
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1961,20724,637299,3075,219
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1962,20724,639103,3084,224
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1963,20723,634713,3063,227
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1964,20723,631754,3049,231
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1965,20720,629364,3037,236
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1966,20720,625258,3018,239
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1967,20720,613775,2962,240
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1968,20718,617472,2980,244
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1969,20718,628412,3033,249
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1970,20718,634202,3061,250
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1971,20715,632947,3056,253
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1972,20715,630390,3043,256
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1973,20715,624835,3016,258
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1974,20715,613263,2960,258
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1975,20715,600421,2898,256
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1976,20715,590135,2849,255
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1977,20714,584554,2822,255
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1978,20714,583700,2818,256
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1979,20715,581989,2810,257
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1980,20714,580648,2803,259
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1981,20715,583001,2814,260
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1982,20714,573577,2769,259
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1983,20714,567020,2737,259
